Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,fasta_path
1051004,1051004.3,Pseudomonas aeruginosa 213BR,amikacin,,128.0,,128.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.70, CI[0.62, 0.77]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1051004_Pseudomonas_aeruginosa\1051004.3.fasta
1051004,1051004.3,Pseudomonas aeruginosa 213BR,ceftazidime,,128.0,,128.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.50, CI[0.39, 0.62]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1051004_Pseudomonas_aeruginosa\1051004.3.fasta
1051004,1051004.3,Pseudomonas aeruginosa 213BR,ciprofloxacin,,8.0,,8.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.68, CI[0.53, 0.84]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1051004_Pseudomonas_aeruginosa\1051004.3.fasta
1051004,1051004.3,Pseudomonas aeruginosa 213BR,colistin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.91, CI[0.86, 0.97]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1051004_Pseudomonas_aeruginosa\1051004.3.fasta
1051004,1051004.3,Pseudomonas aeruginosa 213BR,levofloxacin,,32.0,,32.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.66, CI[0.59, 0.73]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1051004_Pseudomonas_aeruginosa\1051004.3.fasta
1051004,1051004.3,Pseudomonas aeruginosa 213BR,meropenem,,16.0,,16.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.41, CI[0.37, 0.46]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1051004_Pseudomonas_aeruginosa\1051004.3.fasta
1051004,1051004.3,Pseudomonas aeruginosa 213BR,tobramycin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.72, CI[0.66, 0.77]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1051004_Pseudomonas_aeruginosa\1051004.3.fasta
1051004,1051004.3,Pseudomonas aeruginosa 213BR,amikacin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.78, CI[0.71, 0.84]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1051004_Pseudomonas_aeruginosa\1051004.3.fasta
1051004,1051004.3,Pseudomonas aeruginosa 213BR,aztreonam,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.63, CI[0.52, 0.73]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1051004_Pseudomonas_aeruginosa\1051004.3.fasta
1051004,1051004.3,Pseudomonas aeruginosa 213BR,ceftazidime,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.75, CI[0.70, 0.81]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1051004_Pseudomonas_aeruginosa\1051004.3.fasta
