Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,fasta_path
1045010,1045010.63,Escherichia coli O157 strain AR-0428,ceftriaxone,Susceptible,<=0.25,<=,0.25,mg/L,Broth dilution,,,,CLSI,,,,,,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1045010_Escherichia_coli\1045010.63.fasta
1045010,1045010.64,Escherichia coli O157 strain AR-0427,nalidixic acid,Resistant,>32,>,32,mg/L,Broth dilution,,,,CLSI,,,,,,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1045010_Escherichia_coli\1045010.64.fasta
1045010,1045010.63,Escherichia coli O157 strain AR-0428,sulfisoxazole,Susceptible,==32,=,32,mg/L,Broth dilution,,,,CLSI,,,,,,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1045010_Escherichia_coli\1045010.63.fasta
1045010,1045010.64,Escherichia coli O157 strain AR-0427,ceftriaxone,Susceptible,<=0.25,<=,0.25,mg/L,Broth dilution,,,,CLSI,,,,,,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1045010_Escherichia_coli\1045010.64.fasta
1045010,1045010.62,Escherichia coli O157 strain AR-0429,azithromycin,,==4,=,4,mg/L,Broth dilution,,,,CLSI,,,,,,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1045010_Escherichia_coli\1045010.62.fasta
1045010,1045010.63,Escherichia coli O157 strain AR-0428,azithromycin,,==4,=,4,mg/L,Broth dilution,,,,CLSI,,,,,,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1045010_Escherichia_coli\1045010.63.fasta
1045010,1045010.64,Escherichia coli O157 strain AR-0427,gentamicin,Susceptible,==1,=,1,mg/L,Broth dilution,,,,CLSI,,,,,,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1045010_Escherichia_coli\1045010.64.fasta
1045010,1045010.61,Escherichia coli O157 strain AR-0430,gentamicin,Susceptible,==0.5,=,0.5,mg/L,Broth dilution,,,,CLSI,,,,,,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1045010_Escherichia_coli\1045010.61.fasta
1045010,1045010.64,Escherichia coli O157 strain AR-0427,azithromycin,,==2,=,2,mg/L,Broth dilution,,,,CLSI,,,,,,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1045010_Escherichia_coli\1045010.64.fasta
1045010,1045010.64,Escherichia coli O157 strain AR-0427,ciprofloxacin,Susceptible,==0.25,=,0.25,mg/L,Broth dilution,,,,CLSI,,,,,,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1045010_Escherichia_coli\1045010.64.fasta
