Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,fasta_path
1159087,1159087.3,Streptococcus pneumoniae PNI0002,amoxicillin/clavulanic acid,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[0.99, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,azithromycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.98, CI[0.97, 0.99]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,chloramphenicol,,4.0,,4.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.98, CI[0.97, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,clindamycin,,0.125,,0.125,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.98, CI[0.97, 0.99]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,ceftriaxone,,0.25,,0.25,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.97, CI[0.94, 0.99]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,cefotaxime,,0.0625,,0.0625,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.96, CI[0.88, 1.04]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,cefuroxime,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.98, CI[0.98, 0.99]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,erythromycin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.95, CI[0.95, 0.96]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,ertapenem,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,levofloxacin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[0.99, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,linezolid,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.99, CI[0.99, 0.99]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,meropenem,,0.0625,,0.0625,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.99, CI[0.98, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,moxifloxacin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[0.99, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,penicillin,,0.015625,,0.015625,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.96, CI[0.95, 0.97]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,tetracycline,,16.0,,16.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.97, CI[0.96, 0.99]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,vancomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,azithromycin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.94, CI[0.89, 0.98]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,chloramphenicol,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.89, CI[0.86, 0.91]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,clindamycin,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.94, CI[0.89, 0.98]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
1159087,1159087.3,Streptococcus pneumoniae PNI0002,cefuroxime,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.97, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1159087_Streptococcus_pneumoniae\1159087.3.fasta
